drug_name	adverse_event	direction	log_ratio	ror_female	ror_male	n_female	n_male	total_reports
PREDNISONE	Joint swelling	female_higher	1.7414755664339991	11.455956317029916	2.0077892289715775	6069	491	6560
RITUXIMAB	Alopecia	female_higher	1.741329641445711	7.4217998499235485	1.3009463402735262	8100	210	8310
METHYLPREDNISOLONE	Pain	female_higher	1.7404607520178426	2.223999158341051	0.3901774067941733	2366	253	2619
GOLIMUMAB	Adverse drug reaction	female_higher	1.7404346154246981	5.648126467945649	0.9909306530403797	1098	74	1172
RANITIDINE	Hypersensitivity	female_higher	1.7392387443705555	0.5149106351024897	0.09044614739342549	908	102	1010
APREMILAST	C-reactive protein increased	female_higher	1.7392247179311253	7.372789990226729	1.295078714944134	1009	101	1110
CALCIUM	Fatigue	female_higher	1.7386628994066369	6.829471757582782	1.2003154889391292	2182	109	2291
PALBOCICLIB	Off label use	male_higher	-1.7386330722019034	0.7650030839859084	4.352531624213842	2965	366	3331
TRAMADOL	Drug intolerance	female_higher	1.7384039742437853	4.428862972489428	0.778597473698258	968	84	1052
HYDROCORTISONE	Infection	female_higher	1.7379432989786805	14.3614307322493	2.525913786350675	1309	116	1425
SECUKINUMAB	Contraindicated product administered	female_higher	1.7350066877937977	13.344229597837364	2.3539090312145565	2105	122	2227
INFLIXIMAB	Night sweats	female_higher	1.7336629865487951	8.226986353968034	1.4531836684241988	1128	93	1221
PREDNISONE	Therapeutic product effect decreased	female_higher	1.7327967246873925	19.48159104470266	3.444136589793416	3324	364	3688
SULFASALAZINE	Muscle spasms	female_higher	1.7305699390350102	3.4844187863545475	0.617381158713824	1045	27	1072
ETANERCEPT	Oedema	female_higher	1.7271470139531688	1.966411423909337	0.3496101003050946	1645	89	1734
PREGABALIN	Sinusitis	female_higher	1.7270412938152546	2.583375507180796	0.4593492734804894	1294	51	1345
DIPHENHYDRAMINE	Pain	female_higher	1.726762507332858	3.1774704162829743	0.5651426546098074	1568	105	1673
MYCOPHENOLIC ACID	Hepatic enzyme increased	female_higher	1.726532062400326	7.2809628265610735	1.2952853876798625	892	118	1010
ABATACEPT	Adverse drug reaction	female_higher	1.7264838273861853	3.6670059382566076	0.6523928819074705	1401	54	1455
ALENDRONIC ACID	Vomiting	female_higher	1.7264621575041386	3.7667037095089273	0.6701445215047429	2474	24	2498
USTEKINUMAB	Gastrointestinal disorder	female_higher	1.7255176755966541	6.789915253381439	1.2091538105066921	1386	126	1512
HYDROCORTISONE	Hypertension	female_higher	1.7250826556489196	14.543464111326958	2.5910392111861946	1808	171	1979
METHOTREXATE	Liver injury	female_higher	1.7242360789017277	24.74796879826247	4.412790862738821	2659	266	2925
FOLIC ACID	Drug ineffective	female_higher	1.7210818343032328	11.046062346883444	1.9758371489983806	2198	150	2348
ABATACEPT	Osteoporosis	female_higher	1.7205708997580835	6.235129194595929	1.1158633386173684	1318	33	1351
VITAMIN B9	Depression	female_higher	1.719363696555971	8.791624179967997	1.575284315793313	1037	38	1075
PANTOPRAZOLE	Peripheral swelling	female_higher	1.7186698947993264	3.897919985719434	0.698914528580567	1432	126	1558
DICLOFENAC	Hypoaesthesia	female_higher	1.7142339831485702	7.436067435152834	1.3392478567073565	2391	140	2531
GOLIMUMAB	Alopecia	female_higher	1.7108966291520593	11.6245638008049	2.100601640357982	6860	85	6945
CELECOXIB	Contraindicated product administered	female_higher	1.7096074543008235	39.525210400979745	7.151565272794078	1750	57	1807
USTEKINUMAB	Product use in unapproved indication	female_higher	1.7090249113795903	2.818192952174333	0.5102119614452083	1498	201	1699
VITAMIN B9	Headache	female_higher	1.7089762516292708	5.434210237415238	0.9838694611945185	2011	56	2067
TOFACITINIB	Sleep disorder due to general medical condition, insomnia type	female_higher	1.7069256246382407	46.36101417808036	8.410940254849542	1664	29	1693
APREMILAST	Contusion	female_higher	1.7069013494619458	1.944940716151816	0.3528649571174464	957	54	1011
HYDROXYCHLOROQUINE	Ill-defined disorder	female_higher	1.7065119526800743	28.186638077672164	5.115811746036524	2269	92	2361
ADALIMUMAB	Product use issue	female_higher	1.704240472365158	1.2478266174077668	0.22699276359873719	5174	413	5587
PREDNISONE	Confusional state	female_higher	1.7037610710798967	6.221504161974058	1.132299627226415	3261	538	3799
SULFASALAZINE	Lung disorder	female_higher	1.701889352497849	20.138084441333632	3.6719520636843472	1291	55	1346
SECUKINUMAB	General physical health deterioration	female_higher	1.7003708931151365	5.7902787697409	1.0573962771672196	2391	333	2724
PREDNISONE	Musculoskeletal pain	female_higher	1.699024803953151	6.67284082904327	1.2202074395394225	1516	150	1666
OXYCODONE	Dyspnoea	female_higher	1.6984365758848625	1.5620564343028438	0.2858084649159204	3234	673	3907
OXYCODONE	Hypoaesthesia	female_higher	1.6983900917807104	2.6697703186012243	0.4885088719414441	1609	240	1849
CELECOXIB	Gastrointestinal disorder	female_higher	1.6981457819223955	11.21250821607627	2.0521421077963318	1244	57	1301
PREDNISONE	Osteoarthritis	female_higher	1.695772109541731	8.885146570585729	1.6300469993122755	1751	126	1877
VITAMIN B9	Rheumatoid arthritis	female_higher	1.6956130903692208	84.31775101633889	15.471185936605288	4559	99	4658
INFLIXIMAB	Liver disorder	female_higher	1.6945984941544325	7.40304046601308	1.3597383553341422	1129	138	1267
PREGABALIN	Infection	female_higher	1.6943118779160244	2.815076658427235	0.5172016796162585	1467	122	1589
HYDROXYCHLOROQUINE SULFATE	Fatigue	female_higher	1.6935780650221315	7.800493467849585	1.4342024801854962	2206	72	2278
RITUXIMAB	Rash	female_higher	1.6933983604600062	5.075483046199199	0.9333484655355814	8854	1031	9885
PREGABALIN	Rheumatoid arthritis	female_higher	1.693079870518778	3.1979265511077646	0.5882653110941484	1865	53	1918
VITAMIN B9	Pyrexia	female_higher	1.6926358746438264	14.524293898367238	2.6729609127572704	2148	122	2270
METHOTREXATE	Night sweats	female_higher	1.692407151360169	8.903871754647529	1.638988133077845	1785	128	1913
ALENDRONIC ACID	Pyrexia	female_higher	1.6898943504107269	6.300409781051196	1.162671443032211	2539	43	2582
VITAMIN B9	Dyspnoea	female_higher	1.6896175081090563	10.403363425223347	1.9203580480730558	2712	131	2843
SULFASALAZINE	Pneumonia	female_higher	1.6893072584407003	5.815632867558944	1.0738414454334457	2417	116	2533
SECUKINUMAB	C-reactive protein abnormal	female_higher	1.6890304188269463	43.47618172085709	8.029986306481993	1274	65	1339
CELECOXIB	Mobility decreased	female_higher	1.688623904969499	17.431070920195967	3.2208019903783427	1744	78	1822
SECUKINUMAB	Impaired healing	female_higher	1.6871183275126334	12.087860513866344	2.2368829535130463	1726	129	1855
CORTISONE	Sleep disorder	female_higher	1.686242157253632	53.48274679383831	9.905765435001918	1267	31	1298
PARACETAMOL	Pneumonia	female_higher	1.6861626238885452	2.1608081588570864	0.4002442374645604	2305	245	2550
RISPERIDONE	Hyperprolactinaemia	male_higher	-1.6859801492346262	221.49704556056602	1195.5832257230136	483	3602	4085
ALENDRONIC ACID	Arthropathy	female_higher	1.6857667858525707	75.38150616898832	13.968365738787782	5293	54	5347
VITAMIN C	Infusion related reaction	female_higher	1.6846168852249046	144.14900780786584	26.741874114739073	1456	61	1517
HYDROCORTISONE	Dry mouth	female_higher	1.684312208132221	18.37560139862586	3.409997525406809	1037	70	1107
METHYLPREDNISOLONE	General physical health deterioration	female_higher	1.6842374113644305	7.743236022416098	1.4370354548431086	1149	209	1358
TOCILIZUMAB	Hypoaesthesia	female_higher	1.682246188301692	4.777007235664404	0.8883122728370755	2713	92	2805
RITUXIMAB	Musculoskeletal stiffness	female_higher	1.6809154736588758	11.460126597881475	2.133914922578792	4552	422	4974
BUPROPION	Hypertension	female_higher	1.6805621318569206	5.230098437858556	0.9742064545082316	1045	88	1133
HYDROXYCHLOROQUINE	Gait disturbance	female_higher	1.6797083491223228	4.14250615707432	0.7722805467189519	1783	68	1851
SECUKINUMAB	Bursitis	female_higher	1.6792676472295842	26.206268633412222	4.887744725328586	1414	69	1483
ETANERCEPT	Blister	female_higher	1.6788950152731177	4.85147082954081	0.9051875741755975	4376	225	4601
LEFLUNOMIDE	Abdominal pain upper	female_higher	1.6782529325048903	6.270058519231871	1.170619101342006	2844	71	2915
LEUPRORELIN	Syringe issue	male_higher	-1.677316252909665	54.840548824486255	293.4614002520829	362	5950	6312
VITAMIN B9	Peripheral swelling	female_higher	1.6771705889089157	22.93547850675181	4.286687981676502	2205	83	2288
VITAMIN D3	Asthenia	female_higher	1.6769625058688358	7.39978732255235	1.3833232463222245	938	73	1011
USTEKINUMAB	Weight increased	female_higher	1.676308441315356	3.6734363783803006	0.6871649769546232	1888	179	2067
PREDNISONE	Urticaria	female_higher	1.6738145639040938	3.7824291355452497	0.7093202710589881	2636	234	2870
CORTISONE	Dizziness	female_higher	1.671924587900848	8.572882750893507	1.6107170703417155	1480	32	1512
CELECOXIB	Therapeutic product effect decreased	female_higher	1.669950948553896	24.507744571502805	4.613737305945793	1452	68	1520
LEFLUNOMIDE	Hypoaesthesia	female_higher	1.668604577136317	7.133356080606305	1.3447084786838326	2365	59	2424
SECUKINUMAB	Liver disorder	female_higher	1.6684904711309558	6.807556025957014	1.2834383717961337	1063	140	1203
METHYLPREDNISOLONE	Confusional state	female_higher	1.6679747895393129	5.7257330981746914	1.0800375443143606	1227	212	1439
PERTUZUMAB	Off label use	male_higher	-1.6679658331300962	1.49667525114625	7.9344336830231565	1239	164	1403
MYCOPHENOLIC ACID	Rash	female_higher	1.6660284916787662	1.810401917501575	0.34215904122810586	1447	236	1683
TOFACITINIB	Ill-defined disorder	female_higher	1.6655234201685625	7.724905201954359	1.4607151301165449	1978	76	2054
ETANERCEPT	General physical health deterioration	female_higher	1.6646350043630425	2.6023215194022766	0.4925146534331718	4061	321	4382
DICLOFENAC	Wheezing	female_higher	1.6638979334123023	15.762710360486684	2.9854458925254463	1903	143	2046
OMALIZUMAB	Oedema	female_higher	1.6632914109827315	8.76503797617925	1.6610990142594657	972	59	1031
METHOTREXATE	Hip arthroplasty	female_higher	1.6632469045038314	14.735953937709029	2.7927965714532106	1405	95	1500
METHOTREXATE	Adverse event	female_higher	1.6630474974820362	2.594601592217363	0.491833752181549	1368	115	1483
METHOTREXATE	Adverse drug reaction	female_higher	1.6623276003855363	3.932085669051397	0.7459045689021194	2028	234	2262
PREDNISONE	Red blood cell sedimentation rate increased	female_higher	1.6616984512043564	23.409624320833473	4.443528563647888	981	73	1054
USTEKINUMAB	Pyrexia	female_higher	1.6612277937200863	2.351534551287516	0.44656974898720214	1645	241	1886
ALENDRONIC ACID	Hip arthroplasty	female_higher	1.660903567602158	78.70861748283183	14.952059950902278	1504	18	1522
RITUXIMAB	Treatment failure	female_higher	1.659202352561873	22.11524608115234	4.20832575642314	6600	893	7493
PARACETAMOL	Wheezing	female_higher	1.6591257946546756	8.823707085903541	1.6791979884216068	1910	146	2056
TOFACITINIB	Lower respiratory tract infection	female_higher	1.6576831414009272	8.673993927036223	1.6530899009139892	2541	96	2637
ADALIMUMAB	Swollen joint count increased	female_higher	1.6569518953943834	60.389075493756785	11.517369922676508	1666	16	1682
TREPROSTINIL	Device dislocation	male_higher	-1.6561706350984526	5.276036503501254	27.64226076289822	1267	360	1627
QUETIAPINE	Rash	female_higher	1.6559227144702338	1.148322715435264	0.21923296551976507	1043	116	1159
SECUKINUMAB	Hepatic enzyme increased	female_higher	1.6556775452160484	7.61433682772191	1.4540537562469673	2197	198	2395
RITUXIMAB	General physical health deterioration	female_higher	1.6555097499527442	9.800318429357459	1.8718085976584713	3793	631	4424
VITAMIN D3	Swelling	female_higher	1.6553093885118226	28.95935149159238	5.532190147547242	1106	52	1158
CALCIUM	Dyspepsia	female_higher	1.6552062223051003	25.487591282761443	4.8694719159297515	1084	45	1129
ARIPIPRAZOLE	Sexual dysfunction	female_higher	1.6540802858323773	89.32416062657734	17.084843427250462	546	457	1003
VITAMIN B9	Osteoarthritis	female_higher	1.65372988961333	51.301511947744444	9.815770577102652	1362	34	1396
USTEKINUMAB	Vomiting	female_higher	1.653527174052232	1.8016052126244924	0.3447798706222834	2022	179	2201
VITAMIN B9	Product use in unapproved indication	female_higher	1.653181723409245	12.513018088069288	2.395490055518652	1504	81	1585
PREDNISONE	Mobility decreased	female_higher	1.6531644124457228	9.072707332707475	1.7369076166624278	2830	307	3137
PREDNISONE	Nasopharyngitis	female_higher	1.6518345732012059	4.479907861334218	0.8587889381477524	3797	381	4178
INFLIXIMAB	Liver function test increased	female_higher	1.6510411021957045	9.276773456060166	1.7797496284212488	923	92	1015
CETIRIZINE;PSEUDOEPHEDRINE	Headache	female_higher	1.6501802930690603	9.272054006185959	1.780376106204613	1215	14	1229
ALENDRONIC ACID	Urticaria	female_higher	1.6499097080917873	8.029892037109152	1.5422792810139874	1950	18	1968
INFLIXIMAB	Memory impairment	female_higher	1.6497944119852281	1.6980924125371843	0.3261855456032528	1197	96	1293
RISPERIDONE	Completed suicide	female_higher	1.6489183102365472	9.720644873883629	1.8688694037236142	632	391	1023
CYCLOBENZAPRINE	Pain	female_higher	1.6429681499449407	5.776349930109064	1.1171757326565757	1108	66	1174
MOXIFLOXACIN	Drug hypersensitivity	female_higher	1.6420025040587718	20.88621659465263	4.0434041326555725	1811	129	1940
TRAMADOL	Rash	female_higher	1.6405974053061119	1.513637425869856	0.2934400968386322	1271	168	1439
VITAMIN B9	Insomnia	female_higher	1.640097526600445	9.028191788046229	1.7511182359188675	1259	52	1311
HYDROXYCHLOROQUINE	Product use issue	female_higher	1.6391841838243173	9.941400582642627	1.9300071944507868	3915	191	4106
NAPROXEN	Intentional product use issue	female_higher	1.6388050809221162	10.369692001998454	2.013918325323799	1341	139	1480
ETANERCEPT	Intentional product use issue	female_higher	1.6380210634242633	2.024041455755761	0.39340139378371397	2576	196	2772
GOLIMUMAB	Therapeutic product effect decreased	female_higher	1.6378321342690008	45.55169586242295	8.855296189630245	4364	226	4590
RITUXIMAB	Muscle spasms	female_higher	1.6365498850126756	1.7307003866618116	0.3368816117988446	1536	139	1675
CALCIUM	Dizziness	female_higher	1.6363590115929851	5.041884116556839	0.9815923620704253	1114	51	1165
LEFLUNOMIDE	Vomiting	female_higher	1.6357367907571048	4.484947240434267	0.8737071231327951	4310	117	4427
DICLOFENAC	Fatigue	female_higher	1.6351361542295422	3.8221333158547095	0.7450325071144828	5951	502	6453
OXYCODONE	Dry mouth	female_higher	1.6334835923133246	4.44079741518221	0.8670578032740793	1384	221	1605
PREDNISONE	Gastrointestinal disorder	female_higher	1.6326726246855015	8.54142717872644	1.6690514751232375	2859	337	3196
ADALIMUMAB	Ill-defined disorder	female_higher	1.6324016118145366	3.1591173914161903	0.6174797961856856	2572	201	2773
CHLORHEXIDINE	Nausea	female_higher	1.632070104700186	4.6328346568048655	0.905832211552921	1172	17	1189
USTEKINUMAB	Hypertension	female_higher	1.631041955941061	4.543152908882564	0.889211013069342	2033	254	2287
HYDROXYCHLOROQUINE	Dizziness	female_higher	1.6307626145508665	2.2946674503185864	0.44925048067927525	2379	94	2473
ETANERCEPT	Systemic lupus erythematosus	female_higher	1.6305921110502741	12.7917183844063	2.5047923809895187	7678	95	7773
CORTISONE	Weight increased	female_higher	1.630287732228338	29.790963666012427	5.835251592395524	2038	48	2086
HYDROCORTISONE	Dizziness	female_higher	1.6294164350172669	3.7897935607213133	0.7429660808859593	1291	107	1398
OXYCODONE	Fatigue	female_higher	1.6292787838439342	1.255053597149315	0.2460795293440628	3889	791	4680
METHYLPREDNISOLONE	Alopecia	female_higher	1.6287974380514956	2.566889688253786	0.5035347712571632	1128	35	1163
GOLIMUMAB	Abdominal pain upper	female_higher	1.627966554213628	3.784346502661109	0.7429746622884782	2059	82	2141
OXYCODONE	Chest pain	female_higher	1.627920115686242	1.671813638114778	0.32823972531398976	1039	226	1265
SULFASALAZINE	Hypertension	female_higher	1.6272460597685026	10.576063987385375	2.0778781930594503	2868	118	2986
RAMIPRIL	Drug intolerance	female_higher	1.6259883890660065	10.17278259604831	2.001160759260119	913	107	1020
PREDNISONE	Drug intolerance	female_higher	1.6252943031757172	15.516974742722756	3.054574387450034	6101	649	6750
PARACETAMOL	Hypoaesthesia	female_higher	1.6248866352560047	3.0182216472928944	0.5943904598090359	1781	113	1894
CELECOXIB	C-reactive protein increased	female_higher	1.6248026047443334	27.63126392896819	5.441992585763813	1056	78	1134
SULFAMETHOXAZOLE;TRIMETHOPRIM	Weight decreased	female_higher	1.6239644550470598	3.655711413986279	0.7205980840656316	932	166	1098
TOCILIZUMAB	Gastrointestinal disorder	female_higher	1.6226199131196233	11.310999922800045	2.2325753477801116	3358	142	3500
INFLIXIMAB	Rheumatoid factor positive	female_higher	1.6225413582046477	218.2411467670653	43.080018040311316	2944	47	2991
INFLIXIMAB	Anti-cyclic citrullinated peptide antibody positive	female_higher	1.6216402250784911	340.42898791230914	67.26004170539125	4032	54	4086
VITAMIN B9	Malaise	female_higher	1.6209892105126218	7.054890899800825	1.394773324168391	1831	66	1897
PARACETAMOL	Abdominal discomfort	female_higher	1.6197031181986759	5.201209242530587	1.0296181722859732	3463	244	3707
RITUXIMAB	Hypersensitivity	female_higher	1.6191677167284557	7.64605732083887	1.514404686234332	6377	502	6879
HYDROCORTISONE	Pneumonia	female_higher	1.6188720031412733	5.929197424534568	1.1747047731666738	1167	148	1315
MORPHINE	Maternal exposure during pregnancy	female_higher	1.6180258479279368	5.422505876917351	1.0752274274178213	1574	16	1590
SULFASALAZINE	Abdominal discomfort	female_higher	1.6170984571622156	31.61385587821481	6.274520353997158	6737	256	6993
