drug_id	cluster	pc1	pc2
DRUG:PROPIOMAZINE_MALEATE	16	-0.51407677	0.26103583
DRUG:PROPIONIC_ACID	4	-0.7924268	0.0021837354
DRUG:PROPIVERIN_HEXAL	0	-0.56252277	0.058184475
DRUG:PROPIVERINE	4	-0.88824546	-0.27921385
DRUG:PROPIVERINE_HYDROCHLORIDE	4	-0.8964158	-0.049579322
DRUG:PROPO-N/APAP	2	-0.27583596	0.42196342
DRUG:PROPO?N/APAP	8	0.073383115	0.43741205
DRUG:PROPOFOL	3	-0.8608623	-0.8538048
DRUG:PROPOFOL_200MG	6	0.5026442	-0.32549155
DRUG:PROPOLIS_WAX	4	-0.8181297	-0.14280894
DRUG:PROPONOL	2	-0.15704036	0.4243181
DRUG:PROPOXYPHEN	2	-0.069012865	0.43812063
DRUG:PROPOXYPHEN-APAP	2	-0.028279241	0.42242232
DRUG:PROPOXYPHEN?APAP	18	0.41638428	0.07540217
DRUG:PROPOXYPHENE	4	-0.904079	-0.1527997
DRUG:PROPOXYPHENE_HCL_AND_ACETAMINOPHEN	4	-0.78928435	-0.050033838
DRUG:PROPOXYPHENE_HYDROCHLORIDE	4	-0.8633411	-0.21390337
DRUG:PROPOXYPHENE_HYDROCHLORIDE/ACETAMIN_OPHEN	5	0.3317908	0.18260762
DRUG:PROPOXYPHENE_HYDROCHLORIDE/ACETAMINOPHEN	5	0.27385336	0.14189956
DRUG:PROPOXYPHENE_HYDROCHLORIDE/ACETAMINOPHEN_65/650	0	-0.6236421	0.17545989
DRUG:PROPOXYPHENE_NAPSYLATE	0	-0.7727289	0.17311999
DRUG:PROPOXYPHENE_NAPSYLATE_W/PARACETAMOL	5	0.23887995	0.12655905
DRUG:PROPOXYPHENE_NAPSYLATE/ACETAMINOPHEN_TABLETS	4	-0.56963587	-0.03575343
DRUG:PROPOXYPHENE-APAP	18	0.580521	0.15050587
DRUG:PROPRANOL	10	0.254411	0.22594634
DRUG:PROPRANOLOL	4	-0.9268896	-0.17959337
DRUG:PROPRANOLOL_HCI	7	0.44982505	0.018410683
DRUG:PROPRANOLOL_HCL	2	-0.12616311	0.43296495
DRUG:PROPRANOLOL_HYDROCHLORIDE	3	-0.86354995	-0.90923905
DRUG:PROPRANOLOL_KERN	5	0.25181705	0.088825315
DRUG:PROPRANOLOL_RETARD_ZENTIVA	12	-0.1348953	0.3562487
DRUG:PROPYDERM	6	0.4404208	-0.5469115
DRUG:PROPYL_ALCOHOL	0	-0.5690656	0.06565437
DRUG:PROPYLENE_GLYCOL	4	-0.8782066	-0.1569962
DRUG:PROPYLESS	0	-0.7707321	0.112455696
DRUG:PROPYLHEXEDRINE	0	-0.67349446	0.22971818
DRUG:PROPYLTHIOURACIL	9	-0.9638404	-0.23811264
DRUG:PROPYPHENAZONE	0	-0.6848295	0.114721686
DRUG:PRORANON	12	-0.10353299	0.24066892
DRUG:PRORENAL	2	-0.21285841	0.5285851
DRUG:PROSHIELD	12	-0.13353518	0.37060687
DRUG:PROSHIELD_PLUS	12	-0.27608475	0.28353706
DRUG:PROSOURCE_TF	18	0.42064223	0.1405414
DRUG:PROSPAN_HUSTENSAFT	7	0.51856816	0.020889223
DRUG:PROSSO	2	-0.22361562	0.50888383
DRUG:PROSTACEUM	7	0.26393548	-0.32286835
DRUG:PROSTAGENIX	18	0.49690545	0.24714103
DRUG:PROSTAGLANDIN	6	0.40480506	-0.37204203
DRUG:PROSTAGLANDIN_A1	7	0.45878	-0.03303492
DRUG:PROSTAGUTT	4	-0.770018	-0.108014494
DRUG:PROSTAGUTT_DUO	8	0.032725647	0.3509932
DRUG:PROSTAMOL	8	0.23485833	0.40914038
DRUG:PROSTANDIN	2	-0.17282754	0.50710773
DRUG:PROSTAPLANT	5	0.3010587	0.06428829
DRUG:PROSTATE	18	0.4574315	0.044153452
DRUG:PROSTATE_COMPLEX	18	0.45126456	0.2292662
DRUG:PROSTATE_FORMULA	7	0.52951276	0.00789997
DRUG:PROSTATE_HEALTH	2	-0.11660293	0.42294016
DRUG:PROSTATE_HEALTH_WITH_SAW_PALMETTO_AND_ZINC	18	0.46903622	0.18282995
DRUG:PROSTATE_MEDICATION	5	0.4279461	0.05791989
DRUG:PROSTATE_SUPPORT	8	0.059325136	0.39505097
DRUG:PROSTATIL	17	0.5544151	-0.13849059
DRUG:PROSTEROL	0	-0.7043538	0.2560964
DRUG:PROSTIGMINE	8	0.14403144	0.39374974
DRUG:PROSULTIAMINE	8	0.21426988	0.42522517
DRUG:PROSURE	1	0.35338718	-0.3094152
DRUG:PROSYNBIOTIC	8	0.05537749	0.32485965
DRUG:PROTAMINE	9	-0.8400247	-0.3484521
DRUG:PROTAMINE_HYDROCHLORIDE	1	0.53303385	-0.13587663
DRUG:PROTAMINE_SULFATE	4	-0.8056315	-0.27144587
DRUG:PROTAPHANE_FLEXPEN	7	0.44370246	-0.21741055
DRUG:PROTEASE	0	-0.59813917	0.21973488
DRUG:PROTECH	7	0.46823007	-0.17218488
DRUG:PROTECT_PLUS	1	0.4398905	-0.20127822
DRUG:PROTECT_PLUS_SO	10	0.2992385	0.161414
DRUG:PROTECTALON	7	0.38863167	-0.09049064
DRUG:PROTEGRA	2	-0.038109675	0.5345386
DRUG:PROTEIN	4	-0.85564244	-0.14411113
DRUG:PROTEIN_C	2	-0.25410166	0.4786279
DRUG:PROTEIN_C_/FACTOR_X_/FACTOR_VII_/FACTOR_I	1	0.3870049	-0.05805731
DRUG:PROTEIN_DRINK	8	0.05296708	0.42816588
DRUG:PROTEIN_HYDROLYSATE	5	0.28348753	0.17061308
DRUG:PROTEIN_POWDER	0	-0.6985302	0.21793404
DRUG:PROTEIN_SHAKE	7	0.47116405	0.05443588
DRUG:PROTEIN_SHAKES	8	0.075871415	0.40217564
DRUG:PROTEINEX	7	0.3608963	-0.024081737
DRUG:PROTEINS	10	0.34271374	0.0861862
DRUG:PROTHIPENDYL	4	-0.9646853	-0.21426828
DRUG:PROTHIPENDYL_HYDROCHLORIDE	9	-0.95171934	-0.3142449
DRUG:PROTHROMBIN	0	-0.55764085	0.12094751
DRUG:PROTINEX	16	-0.4322904	0.41440234
DRUG:PROTIONAMIDE	9	-0.90506256	-0.3617654
DRUG:PROTIUM_/01263204/	7	0.4339373	-0.030293196
DRUG:PROTIZOLE	2	-0.19750375	0.45247772
DRUG:PROTOFIX	8	0.220332	0.38752148
DRUG:PROTOL	2	-0.2024836	0.38766065
DRUG:PROTONEX	0	-0.75515985	0.17842713
DRUG:PROTONICS	16	-0.31550404	0.3808386
"DRUG:PROTONIX_""PHARMACIA"""	16	-0.3120678	0.40756926
DRUG:PROTONIX_/01263201/	2	-0.22932515	0.40708897
DRUG:PROTONIX_/01263204/	5	0.11702285	-0.0016186237
DRUG:PROTONIX_DR	0	-0.8307344	0.12711647
DRUG:PROTONIX_^PHARMACIA^	3	-0.91659564	-0.6588985
DRUG:PROTONIX//PANTOPRAZOLE_SODIUM_SESQUIHYDRATE	7	0.45312035	-0.018558413
DRUG:PROTOPORPHYRIN_DISODIUM	18	0.3516442	0.19755998
DRUG:PROTOS	16	-0.38361353	0.43176237
DRUG:PROTOXYDE	1	0.49036092	-0.045921147
DRUG:PROTRIN_DF	7	0.39269972	0.033769518
DRUG:PROTRIPTYLINE	0	-0.65423584	0.2690418
DRUG:PROTRIPTYLINE_HYDROCHLORIDE	4	-0.86610353	-0.06994572
DRUG:PROTRYPTILINE	5	0.254195	0.21220389
DRUG:PROVASTATIN	16	-0.5583666	0.27945694
DRUG:PROVENGE_SUSPENSION	0	-0.63992774	0.2672256
DRUG:PROVENGE_SUSPENSION,_250_ML	5	0.36217982	0.16708222
DRUG:PROVENGE_SUSPENSION,_250ML	4	-0.7864222	-0.10734573
DRUG:PROVENT	1	0.5359848	-0.009683281
DRUG:PROVENTAL	1	0.48198783	-0.011371046
DRUG:PROVENTIL_/00139501/	0	-0.73726606	0.10548946
DRUG:PROVENTIL_/USA/	16	-0.5071126	0.2871937
DRUG:PROVENTIL_HFA_/00139501/	0	-0.74888617	0.18834153
DRUG:PROVENTIL_HFA_/00139502/	18	0.58862776	0.06369597
DRUG:PROVENTIL_HFA_[SALBUTAMOL]	0	-0.8389992	0.09465799
DRUG:PROVENTIL_HFA//SALBUTAMOL	2	-0.21063352	0.44712654
DRUG:PROVENTIL_HSA	7	0.33081037	-0.10626513
DRUG:PROVENTIL_INHALER	4	-0.80745995	0.042314887
DRUG:PROVENTIL_[SALBUTAMOL_SULFATE]	16	-0.4891072	0.3975424
DRUG:PROVICAR//LEVOCARNITINE	6	0.555214	-0.47767127
DRUG:PROVIGIL_/01265601/	5	0.18381223	0.19801494
DRUG:PROVIGIL_[MODAFINIL]	0	-0.6260874	0.2150599
DRUG:PROVIGIL//MODAFINIL	14	0.3048452	-0.024012417
DRUG:PROXETINE	16	-0.48083216	0.27525577
DRUG:PROXYPHYLLINE	5	0.35256648	0.19895974
DRUG:PROZAC_/00724401/	8	0.08415718	0.47488478
DRUG:PROZAC_CAP	7	0.6225234	-0.13358063
DRUG:PROZAC_DURAPAC	5	0.18756983	0.18412676
DRUG:PROZAMEL	7	0.33010265	-0.095032215
DRUG:PROZOSIN	8	0.35646328	0.43609062
DRUG:PRUCALOPRIDE	4	-0.9176882	-0.12850213
DRUG:PRUCALOPRIDE_HYDROCHLORIDE	17	0.58767176	-0.29265332
DRUG:PRUCALOPRIDE_SUCCINATE	9	-0.9702965	-0.32699525
DRUG:PRULIFLOXACIN	0	-0.5853539	0.13109592
DRUG:PRUNE_JUICE	8	0.24245521	0.38023004
DRUG:PRUNELLA_VULGARIS	6	0.48894376	-0.30717403
DRUG:PRUNES	1	0.5647757	-0.13781181
DRUG:PRUXELUTAMIDE	16	-0.45901924	0.2187284
DRUG:PSEUDOEPHEDRINE	4	-0.89046556	-0.24859683
DRUG:PSEUDOEPHEDRINE_HYDROCHLORIDE	9	-0.9586055	-0.49665964
DRUG:PSEUDOEPHEDRINE_HYDROCHLORIDE_/_TRIPROLIDINE	0	-0.8142575	0.057496727
DRUG:PSEUDOEPHEDRINE_HYDROCHLORIDE\TERFENADINE	4	-0.87971646	-0.21129401
DRUG:PSEUDOEPHEDRINE_HYDROCHLORIDE\TRIPROLIDINE	4	-0.8466194	-0.026293308
DRUG:PSEUDOEPHEDRINE_HYDROCHLORIDE\TRIPROLIDINE_HYDROCHLORIDE	4	-0.8534675	-0.10013375
DRUG:PSEUDOEPHEDRINE_SULFATE	0	-0.78218716	0.09953895
DRUG:PSEUDOEPHEDRINE+CHLORPHENIRAMINE	17	0.5793461	-0.32310855
DRUG:PSEUDOEPHEDRINE\TRIPROLIDINE	4	-0.9033329	-0.05181995
DRUG:PSEUDOVENT	16	-0.33598784	0.32264337
DRUG:PSILOCIN	1	0.34657943	-0.101488024
DRUG:PSILOCYBIN	0	-0.66972375	0.041844815
DRUG:PSILOCYBINE	0	-0.6278282	0.05098921
DRUG:PSMA-HBED-CC	18	0.38078305	-0.009846389
DRUG:PSORALEN	9	-0.7968465	-0.34286168
DRUG:PSYCHOTROPIC_AGENT	7	0.2905179	0.009718716
DRUG:PSYLLIUM_FIBER	10	0.26514745	0.25061283
DRUG:PSYLLIUM_HUSK	9	-0.9392935	-0.30735463
DRUG:PSYLLIUM_HUSK_POWDER	10	0.19489092	0.25043604
DRUG:PSYLLIUM_HUSK_[PLANTAGO_OVATA]	16	-0.27714145	0.33561555
DRUG:PSYLLIUM_SEED	5	0.37491545	0.09011641
DRUG:PSYLLIUM_SEED_HUSK	6	0.5373193	-0.40793058
DRUG:PSYLLIUM_SEEDS	18	0.6379933	0.08470604
DRUG:PSYLLIUMVEZELS	0	-0.6090613	0.20872125
DRUG:PULMICORT_200	1	0.35105377	-0.16164413
DRUG:PULMICORT_INH	18	0.41588163	0.22709528
DRUG:PULMICORT_INHALER	17	0.5897181	-0.19546609
DRUG:PULMICORT_NEBULIZER	8	0.16307768	0.36182365
DRUG:PULMOCORTISON_INY	18	0.40298563	0.121616274
DRUG:PULMOZYME_SOL	12	-0.16161896	0.049822032
DRUG:PUMPKIN_OIL	8	0.16007179	0.37940964
DRUG:PUMPKIN_SEED_OIL	2	-0.14031687	0.5368737
DRUG:PUNTUAL	10	0.066628166	0.17481592
DRUG:PUNTUALSENNA	6	0.42297223	-0.52943623
DRUG:PURAN_T4	9	-0.9625464	-0.2748434
DRUG:PURESENNID	5	0.11960382	0.1269987
DRUG:PURI_NETHOL	14	0.3110833	-0.164539
DRUG:PURICENT	14	0.21455276	-0.11648214
DRUG:PURIFIED_PROTEIN_DERIVATIVE_OF_TUBERCULIN	16	-0.3960371	0.34671757
DRUG:PURIFIED_SODIUM_HYALURONATE	1	0.6919558	-0.036063343
DRUG:PURITY_FIRST_VITAMIN_B50	7	0.4552474	0.14755192
DRUG:PURPOSE_CLEANSER	17	0.6929985	-0.016256362
DRUG:PURSENID	10	0.15611815	0.05940157
DRUG:PURSENNID_[SENNA_ALEXANDRINA_LEAF]	18	0.57656515	0.11007139
DRUG:PYGEUM	4	-0.8637751	-0.08874306
DRUG:PYOLYSIN	4	-0.8837721	-0.16198146
DRUG:PYRANTEL_PAMOATE	16	-0.38425988	0.40320542
DRUG:PYRAZINAMIDE	3	-0.9294696	-0.7010062
DRUG:PYRAZOLAM	17	0.75733083	-0.21484496
DRUG:PYRETHIA//PROMETHAZINE	18	0.37413836	0.2885143
DRUG:PYRIDOSTIGM	16	-0.42156652	0.44220278
DRUG:PYRIDOSTIGMINE	9	-0.9230071	-0.45996177
DRUG:PYRIDOSTIGMINE_BROMIDE	3	-0.9311801	-0.7489468
DRUG:PYRIDOXAL	9	-0.9094978	-0.30889428
DRUG:PYRIDOXAL_PHOSPHATE	4	-0.88061744	-0.020673275
DRUG:PYRIDOXAL_PHOSPHATE_ANHYDROUS	0	-0.7261222	0.024614006
DRUG:PYRIDOXIN	7	0.5166914	-0.18371426
DRUG:PYRIDOXINE	3	-0.9924458	-0.5899846
DRUG:PYRIDOXINE_HYDROCHLORIDE	3	-0.9398761	-0.75022495
DRUG:PYRIDOXINE_HYDROCHLORIDE/THIAMINE_HYDROCHLORIDE/VITAMIN_B12	5	0.33117163	-0.018111467
DRUG:PYRIDOXINE_HYDROCHLORIDE\SODIUM_ASPARTATE	7	0.58411205	-0.17694011
DRUG:PYRIDOXINE_HYDROCHLORIDE\THIAMINE_HYDROCHLORIDE	9	-0.8632496	-0.37205765
DRUG:PYRIDOXINE_HYDROCHLORIDE\THIAMINE_HYDROCHLORIDE\VITAMINS	4	-0.78330815	-0.0019613802
DRUG:PYRIDOXINE_PHOSPHATE	18	0.4674033	0.14491156
DRUG:PYRIDOXINE\SEMAGLUTIDE	1	0.5907247	0.05389443
DRUG:PYRIDOXINE\THIAMINE	4	-0.8129689	-0.2321468
DRUG:PYRIDOXINE\TRYPTOPHAN	0	-0.71990585	0.11586043
DRUG:PYRIGESIC	0	-0.66587275	0.26458874
DRUG:PYRILAMINE	5	0.17648068	0.017542958
DRUG:PYRILAMINE_MALEATE	0	-0.77117294	0.088214815
DRUG:PYRILAX	14	0.06876264	-0.18166423
DRUG:PYRIMETHAMINE	9	-0.9658357	-0.5000802
DRUG:PYRIMETHAMINE,_SULFADIAZINE	17	0.6594549	-0.3199098
DRUG:PYRIMETHAMINE\SULFADIAZINE	10	0.26428983	0.12142447
DRUG:PYRIMETHAMINE\SULFADOXINE	0	-0.60704696	0.039913893
DRUG:PYRITHIONE_ZINC	16	-0.5674718	0.34178665
DRUG:PYRITINOL_HYDROCHLORIDE	18	0.35835725	0.3130428
DRUG:PYROPHOSPHORIC_ACID	0	-0.7460517	0.04767075
DRUG:PYROTINIB	4	-0.85586184	-0.13978481
DRUG:PYROTINIB_MALEATE	0	-0.65357757	0.29806772
DRUG:PYROVALERONE	7	0.44818163	0.18637744
DRUG:PYROXYLIN	12	-0.100487836	0.31544796
DRUG:PYRROLOQUINOLINE_QUINONE	2	-0.05410392	0.44711587
DRUG:PYRVINIUM_PAMOATE	18	0.29790494	0.18426725
DRUG:Q_VAR	10	0.21933904	0.2785339
DRUG:Q-10	16	-0.539282	0.3382726
DRUG:Q-10_CO-ENZYME	16	-0.42695656	0.2531447
DRUG:Q-MIND	2	-0.1327335	0.3643284
DRUG:Q-PAP_EXTRA_STRENGTH	12	0.039057277	0.20113376
DRUG:Q-PAP_TABLETS_325MG	16	-0.4098465	0.22789475
DRUG:Q-SORB_CO_Q-10	18	0.52413625	0.04267314
DRUG:Q-TUSSIN_DM	1	0.5483497	0.05062723
DRUG:QC_TURMERIC	7	0.29718032	-0.1986046
DRUG:QC_WOMENS_DAILY_MULTIVITAMIN	7	0.37410918	-0.18743764
DRUG:QI_JIAO_SHENG_BAI	2	-0.23402843	0.48814866
DRUG:QSYMIA_11.25MG/69MG	2	-0.14113402	0.4333836
DRUG:QSYMIA_15MG/92MG	2	-0.19574253	0.39080706
DRUG:QSYMIA_3.75MG/23MG	4	-0.83386254	-0.038072348
DRUG:QSYMIA_7.5MG/46MG	0	-0.76628447	0.18056485
DRUG:QUADRASA	17	0.7480365	-0.23288825
DRUG:QUADRIDERM	10	0.2956082	0.037391543
DRUG:QUATERNIUM-15	2	-0.25684145	0.47097012
DRUG:QUAVONLIMAB	4	-0.79883325	-0.021959722
DRUG:QUAZEPAM	4	-0.85427433	-0.021029383
DRUG:QUERCETIN	4	-0.91953766	-0.20044619
DRUG:QUERCETIN_DIHYDRATE	0	-0.73495924	0.2284126
DRUG:QUERCITIN	16	-0.39828205	0.38513896
DRUG:QUERCUS_AGRIFOLIA_POLLEN\QUERCUS_GARRYANA_POLLEN\QUERCUS_KELLOGGII_POLLEN	5	0.35235006	0.17347166
DRUG:QUERCUS_ALBA_POLLEN	7	0.39224795	-0.041535348
DRUG:QUERCUS_ALBA_POLLEN\QUERCUS_RUBRA_POLLEN\QUERCUS_VELUTINA_POLLEN	2	-0.2526275	0.4943857
DRUG:QUERCUS_RUBRA_POLLEN	8	0.08482132	0.37417582
DRUG:QUERCUS_SALICINA_STEM	6	0.47288257	-0.34429923
DRUG:QUETAPEL	7	0.52480525	-0.116463184
DRUG:QUETIAPIN_ABZ	2	-0.1782364	0.43784866
DRUG:QUETIAPIN_AL	18	0.50251615	0.14810553
DRUG:QUETIAPIN_FUMARAT	6	0.47907376	-0.38928887
DRUG:QUETIAPIN_HEMIFUMARAT	5	0.37936237	0.018787265
DRUG:QUETIAPIN_NEURAXPHARM	5	0.36181998	0.13713065
DRUG:QUETIAPINA_KERN_PHARMA	1	0.5696424	-0.309116
DRUG:QUETIAPINA_TOLIFE	14	0.3787504	-0.12715226
DRUG:QUETIAPINE	3	-0.84443605	-0.88612854
DRUG:QUETIAPINE_FUMARATE	3	-0.85472924	-0.8814509
DRUG:QUETIAPINE_TAB	1	0.56833595	-0.1873399
DRUG:QUETIAZIC	16	-0.54886514	0.22900584
DRUG:QUIETAPINE	1	0.4785555	-0.007780373
DRUG:QUINACRINE	4	-0.83762395	0.034876764
DRUG:QUINACRINE_HYDROCHLORIDE	16	-0.5246038	0.2675648
DRUG:QUINACRINE_[MEPACRINE_HYDROCHLORIDE]	14	0.18557659	-0.2171039
DRUG:QUINAGOLID	12	-0.11703993	0.2929462
DRUG:QUINAGOLIDE	4	-0.76490676	-0.03584954
DRUG:QUINAGOLIDE_HYDROCHLORIDE	4	-0.7501944	-0.21679804
DRUG:QUINAPRIL	9	-0.95991236	-0.4470172
DRUG:QUINAPRIL_EG	2	-0.036054194	0.4652687
DRUG:QUINAPRIL_HYDROCHLORIDE	9	-0.9903264	-0.44508362
DRUG:QUINAPRIL\QUINAPRIL_HYDROCHLORIDE	7	0.40091163	-0.16145201
DRUG:QUINAX	1	0.4001501	-0.020691633
DRUG:QUINIDINE	0	-0.70908403	0.007174194
DRUG:QUINIDINE_BISULFATE	1	0.5600121	-0.1114853
DRUG:QUINIDINE_GLUCONATE	14	0.18775731	-0.26616162
DRUG:QUINIDINE_PHENOBARBITAL	12	-0.001080431	0.14059153
DRUG:QUINIDINE_SULFATE	4	-0.63120043	-0.29111096
DRUG:QUININE	9	-0.994143	-0.4233959
DRUG:QUININE_BISULFATE	0	-0.70957905	0.012576193
DRUG:QUININE_BISULPHATE	0	-0.6866264	0.20073739
DRUG:QUININE_HYDROCHLORIDE	4	-0.781354	-0.06920704
DRUG:QUININE_SULF	8	0.35051084	0.3404145
DRUG:QUININE_SULFATE	9	-0.9538657	-0.39934203
DRUG:QUINIPRIL	12	-0.058891747	0.3612803
DRUG:QUINOFLOX	5	0.27834082	0.047762364
DRUG:QUINUPRISTIN/DALFOPRISTIN	1	0.6898839	-0.22096561
DRUG:QUIZARTINIB	4	-0.76559114	-0.11088753
DRUG:QUIZARTINIB_DIHYDROCHLORIDE	0	-0.6263867	0.30500236
DRUG:QUNOL	8	0.2161744	0.38707277
DRUG:QUNOL_COQ10	10	0.28901112	0.012954563
DRUG:QUNOL_LIQUID_COQ10	10	0.04736641	0.07920259
DRUG:QUNOL_TURMERIC_+_GINGER	1	0.50007796	-0.24499631
DRUG:QUNOL_TURMERIC_EXTRA_STRENGTH	10	0.172544	0.047908455
DRUG:QUORUM	5	0.17047071	0.27671483
DRUG:QUSEL	6	0.5670668	-0.36649773
DRUG:QUVAR	6	0.5180706	-0.25606635
DRUG:QV	5	0.13967657	0.16579345
DRUG:QV_CREAM	12	-0.29917473	0.01071012
DRUG:QVAR_INHALER	16	-0.35976905	0.31671765
DRUG:QVAR_REDIHA_AER	5	0.23267645	0.06984532
DRUG:R_DHAP	14	0.38589674	-0.28171146
DRUG:R_LIPOIC_ACID	10	0.08055542	0.112036556
DRUG:R-ALPHA_LIPOIC_ACID	2	-0.10187765	0.50388646
DRUG:R-LIPOIC_ACID	18	0.5739602	0.097260684
DRUG:RA_TURMERIC	5	0.43227768	0.11024037
DRUG:RABBIT_ANTITHYMOCYTE_GLOBULIN	8	0.19307414	0.37234947
DRUG:RABEC	18	0.502586	0.0041012466
DRUG:RABEPRAZOLE	3	-0.92851627	-0.7363847
DRUG:RABEPRAZOLE_SODIUM	3	-0.9382675	-0.6958847
DRUG:RABEPRAZOLE_SODIUM_FOR	18	0.4582566	0.042661548
DRUG:RABEPRAZOLO	14	0.022537477	-0.43141103
DRUG:RABEPRAZOLO_RANBAXY	7	0.57007295	-0.014917523
DRUG:RABIES_IMMUNE_GLOBULIN_(HUMAN)	14	0.38796666	-0.25259155
DRUG:RABIES_VACCINE	16	-0.5381621	0.3155348
DRUG:RABIES_VACCINE\RABIES_VIRUS_STRAIN_PM-1503-3M_ANTIGEN_(PROPIOLACTONE_INACTIVATED)	7	0.39343247	-0.011467159
DRUG:RABIES_VIRUS_STRAIN_FLURY_LEP_ANTIGEN_(PROPIOLACTONE_INACTIVATED)	2	-0.14646746	0.44971076
DRUG:RABIES_VIRUS_STRAIN_PM-1503-3M_ANTIGEN_(PROPIOLACTONE_INACTIVATED)	2	-0.07652522	0.45569715
DRUG:RABIET	2	-0.30880108	0.48937646
DRUG:RACEANISODAMINE	8	0.056127287	0.29640248
DRUG:RACECADOTRIL	9	-0.98416525	-0.39056423
DRUG:RACECADOTRIL_ARROW	10	0.29191074	0.031884402
DRUG:RACEPINEPHRINE	2	-0.2316142	0.40243372
DRUG:RACEPINEPHRINE_HYDROCHLORIDE	0	-0.86440843	0.06276888
DRUG:RACOL_[NUTRIENTS_NOS]	1	0.5874337	-0.298155
DRUG:RACOL-NF	10	0.28961617	0.06384054
DRUG:RADEDORM	6	0.540649	-0.52410984
DRUG:RADI_K	7	0.53991824	-0.1579697
DRUG:RADIAPLEXRX	18	0.45885247	0.17023179
DRUG:RADIATION_THERAPY	9	-0.9447742	-0.56569993
DRUG:RADICAVA_ORS_SUSP	18	0.49467027	0.17492917
DRUG:RADIESSE	5	0.39802104	0.13023737
DRUG:RADIOISOTOPE	12	0.06749264	0.25673297
DRUG:RADIUM	0	-0.622414	0.118783265
DRUG:RADIUM_RA_223_DICHLORIDE	0	-0.6841158	0.17769602
DRUG:RADIUM_RA-223_DICHLORIDE	9	-0.9552026	-0.33299446
DRUG:RAFAPEN	1	0.40538913	-0.13259321
DRUG:RAFASSAL	2	-0.2398448	0.42661437
DRUG:RAFAXIMIN	10	0.24734277	0.21381477
DRUG:RAFUTROMBOPAG	6	0.5923827	-0.38254696
DRUG:RAFUTROMBOPAG_OLAMINE	2	-0.25333562	0.4089748
DRUG:RAGLAN	5	0.32030597	0.10327265
DRUG:RALNEA_8MG_RETARD	6	0.4021332	-0.41068226
DRUG:RALOXIFENE	9	-0.88458896	-0.2724535
DRUG:RALOXIFENE_HYDROCHLORIDE	9	-0.9597574	-0.47113192
DRUG:RALTEGRAVIR	3	-0.9575922	-0.5721918
DRUG:RALTEGRAVIR_POTASSIUM	3	-0.9276196	-0.69285417
DRUG:RALTITREXED	4	-0.90444773	-0.25187778
DRUG:RAMAPRIL	16	-0.43670988	0.36401978
DRUG:RAMELTEON	9	-0.9938876	-0.4654941
DRUG:RAMICLAIR	16	-0.37505543	0.338048
DRUG:RAMICLAIR_10MG	12	-0.05148387	0.2695575
DRUG:RAMIPRIL	3	-0.81613094	-0.93898475
DRUG:RAMIPRIL__UNK,_UNKUNK	10	0.3062777	0.19998267
DRUG:RAMIPRIL_5/12.5	17	0.6548179	-0.3471896
DRUG:RAMIPRIL_AL	5	0.37368277	0.04023677
DRUG:RAMIPRIL_COMP-CT	1	0.4593609	-0.050173163
DRUG:RAMIPRIL_EUROGENERICS	7	0.58364075	-0.037636995
DRUG:RAMIPRIL_I_A_PHARMA	17	0.7347339	-0.4593841
DRUG:RAMIPRIL_UR	1	0.36626825	-0.11651465
DRUG:RAMIPRIL-ISIS	8	0.033488467	0.39793465
DRUG:RAMIPRIL-RATIOPHARM	12	-0.049579263	0.13595203
DRUG:RAMIPRIL/HCT_5/25_MG	6	0.334142	-0.45105517
DRUG:RAMIPRIL/HYDROCHLORO	7	0.36695138	-0.050416797
DRUG:RAMIPRIL?RATIOPHARM	18	0.46729702	0.26769617
DRUG:RAMIPRILUM	12	-0.37842587	0.13490322
DRUG:RAMIRIL	4	-0.3700985	-0.38344187
DRUG:RAMNOS	7	0.46058756	0.10290602
DRUG:RAMOSETRON_HYDROCHLORIDE	4	-0.9298942	-0.087463886
DRUG:RAMUCIRUMAB	3	-0.9383388	-0.65375364
DRUG:RAN_ATORVASTATIN	5	0.33428407	0.17589685
DRUG:RAN_DOMPERIDONE	0	-0.71016467	0.12435278
DRUG:RAN-RABEPRAZOLE	16	-0.36242372	0.45836934
DRUG:RAN-RAMIPRIL	2	-0.16552997	0.4288151
DRUG:RAN?RABEPRAZOLE	1	0.4079482	-0.052744746
DRUG:RANATADINE	8	0.19843146	0.30387077
DRUG:RANBAXY_UK_ACICLOVIR	7	0.44289225	-0.032738596
DRUG:RANFERON	18	0.47946924	0.05960545
DRUG:RANIBEN	1	0.58216614	-0.24652684
DRUG:RANIBERL	12	-0.082450375	0.08974543
DRUG:RANIBIZUMAB	3	-0.89898115	-0.77904636
DRUG:RANIBIZUMAB-EQRN	5	0.24585402	0.104795605
DRUG:RANIBIZUMAB-NUNA	18	0.46607292	0.26456448
DRUG:RANIDIL	0	-0.6585476	0.19964984
DRUG:RANIDINE	8	0.053013556	0.41493312
DRUG:RANIGAST	16	-0.40507537	0.41623607
DRUG:RANIMUSTINE	4	-0.8552587	-0.2328387
DRUG:RANISEN	8	0.21542925	0.38106623
DRUG:RANITAC	5	0.3099238	0.1892766
DRUG:RANITADINE	8	0.016380139	0.44186893
DRUG:RANITAL	18	0.5241457	0.037861854
DRUG:RANITIDE	5	0.27649218	0.1711931
DRUG:RANITIDIN_^BASICS^	4	-0.8809862	-0.29280335
